Passenger ID,Longest Run
1898,10
1908,10
1922,10
1928,10
1936,10
1938,10
1957,10
1972,10
1996,10
2002,10
2018,10
2024,10
2035,10
2036,10
2043,10
2092,10
2107,10
2122,10
2123,10
2139,10
2145,10
2146,10
2183,10
2187,10
219,10
2194,10
2206,10
2207,10
2211,10
2213,10
2215,10
2216,10
2223,10
2224,10
2238,10
224,10
2247,10
2248,10
225,10
2259,10
2273,10
2278,10
231,10
2335,10
2338,10
2354,10
2405,10
2415,10
2441,10
2444,10
2447,10
2453,10
2454,10
2460,10
2472,10
2476,10
2478,10
2486,10
2487,10
2502,10
2526,10
2548,10
2551,10
2572,10
2575,10
2605,10
2608,10
2612,10
2614,10
2631,10
2633,10
2644,10
2662,10
2673,10
2687,10
2689,10
2692,10
2707,10
2708,10
2709,10
2710,10
2718,10
2719,10
2740,10
2758,10
2778,10
2781,10
2784,10
2788,10
2795,10
2824,10
2826,10
284,10
2859,10
286,10
2886,10
2932,10
2939,10
296,10
2965,10
2966,10
2974,10
2983,10
299,10
3019,10
3025,10
3028,10
3032,10
3041,10
3116,10
3122,10
3124,10
3127,10
3147,10
3162,10
3164,10
3175,10
3183,10
319,10
3199,10
3214,10
3218,10
3233,10
3234,10
3237,10
3245,10
3251,10
3261,10
3273,10
3275,10
328,10
3284,10
3291,10
3294,10
331,10
3319,10
3329,10
333,10
3346,10
3349,10
3369,10
3382,10
3396,10
3403,10
3415,10
3431,10
3448,10
3459,10
3475,10
3518,10
3533,10
3536,10
3558,10
3560,10
3561,10
3581,10
3582,10
3610,10
3616,10
3634,10
3649,10
365,10
3651,10
3653,10
3658,10
3720,10
3738,10
3739,10
3741,10
3743,10
3749,10
3772,10
378,10
3787,10
379,10
3805,10
3806,10
3814,10
3815,10
3823,10
3844,10
3849,10
385,10
3871,10
3873,10
3874,10
3950,10
3964,10
3966,10
3968,10
3976,10
3980,10
3985,10
3997,10
4021,10
4028,10
4030,10
4032,10
405,10
4058,10
4061,10
4073,10
4076,10
4084,10
4085,10
4087,10
4091,10
4099,10
4109,10
411,10
4162,10
4168,10
4181,10
4191,10
4198,10
4211,10
4222,10
4261,10
4264,10
4299,10
43,10
4308,10
432,10
4322,10
4332,10
4342,10
4348,10
4350,10
4360,10
4363,10
4376,10
4378,10
4402,10
4415,10
4424,10
4439,10
4445,10
4460,10
4463,10
4467,10
4482,10
4492,10
4494,10
45,10
4510,10
4513,10
452,10
4522,10
453,10
4536,10
4539,10
4553,10
4555,10
4572,10
4575,10
4587,10
4591,10
4612,10
4647,10
465,10
4655,10
4672,10
4692,10
4694,10
4707,10
4732,10
4734,10
4735,10
4742,10
4745,10
4753,10
4772,10
478,10
4793,10
4815,10
484,10
4868,10
489,10
4911,10
4930,10
4932,10
4939,10
4942,10
4944,10
4953,10
4968,10
4980,10
4995,10
501,10
5030,10
5035,10
5038,10
5069,10
5071,10
5075,10
5080,10
5118,10
5119,10
5123,10
5124,10
5126,10
5137,10
5145,10
5182,10
5186,10
519,10
5196,10
5219,10
5231,10
5232,10
5249,10
5269,10
5277,10
5283,10
5301,10
5312,10
5318,10
532,10
5347,10
5361,10
5376,10
5396,10
5402,10
5409,10
5410,10
5439,10
545,10
5455,10
5457,10
5466,10
5476,10
5480,10
5505,10
5508,10
5511,10
5514,10
5526,10
5538,10
5564,10
5574,10
558,10
560,10
5603,10
5620,10
5639,10
564,10
568,10
5698,10
5700,10
5702,10
571,10
5724,10
5743,10
5761,10
5768,10
5788,10
5811,10
584,10
5841,10
5854,10
5866,10
588,10
5881,10
5886,10
5894,10
5896,10
590,10
5931,10
5934,10
5957,10
5962,10
5964,10
5979,10
5981,10
5989,10
5992,10
5993,10
5998,10
6007,10
6012,10
6015,10
6040,10
6045,10
6053,10
607,10
6097,10
610,10
6111,10
6148,10
622,10
6235,10
6236,10
6251,10
6286,10
629,10
6294,10
6322,10
6338,10
6342,10
6368,10
6402,10
6414,10
6431,10
6438,10
6442,10
6516,10
6521,10
6567,10
6576,10
6589,10
659,10
6616,10
663,10
6633,10
666,10
6689,10
6719,10
6737,10
6745,10
6750,10
679,10
6801,10
6815,10
6825,10
6877,10
6892,10
6899,10
6904,10
6923,10
6927,10
6936,10
6937,10
6940,10
6947,10
695,10
6951,10
6974,10
6976,10
6981,10
6985,10
6986,10
6993,10
700,10
7023,10
7074,10
7076,10
7082,10
7094,10
711,10
7110,10
7136,10
7139,10
7151,10
717,10
7286,10
7326,10
7335,10
7338,10
7347,10
7369,10
7380,10
7397,10
7403,10
7430,10
7447,10
7506,10
751,10
7510,10
753,10
7530,10
7545,10
7555,10
7558,10
758,10
7580,10
7586,10
7603,10
761,10
7611,10
7623,10
7634,10
7654,10
7658,10
7662,10
7667,10
7670,10
7692,10
7700,10
7728,10
7737,10
7742,10
7744,10
7746,10
7780,10
7789,10
7790,10
7831,10
7834,10
7840,10
7842,10
7844,10
7854,10
7860,10
7881,10
7894,10
7899,10
7934,10
7950,10
797,10
7987,10
7995,10
7998,10
8013,10
8030,10
8039,10
8042,10
805,10
8051,10
8088,10
8115,10
8119,10
8149,10
8159,10
8160,10
8169,10
8200,10
8209,10
821,10
822,10
8222,10
8230,10
8233,10
8245,10
8252,10
8253,10
8258,10
8261,10
8266,10
8273,10
828,10
8284,10
829,10
8294,10
8299,10
8371,10
8375,10
8381,10
8384,10
8399,10
8403,10
8441,10
8466,10
8510,10
8539,10
8548,10
8614,10
8645,10
8656,10
868,10
869,10
8698,10
8724,10
873,10
8733,10
8747,10
875,10
8752,10
8767,10
8793,10
8808,10
8822,10
8835,10
8838,10
8867,10
8877,10
8892,10
8896,10
8909,10
8919,10
8945,10
8947,10
8963,10
8977,10
8986,10
9010,10
9015,10
9058,10
9061,10
9064,10
9067,10
9068,10
9072,10
9094,10
9111,10
9146,10
9150,10
9152,10
9166,10
919,10
9225,10
9227,10
923,10
9233,10
9242,10
9245,10
9267,10
9268,10
9287,10
9288,10
9291,10
9324,10
933,10
9330,10
9353,10
9381,10
939,10
9394,10
9395,10
940,10
9404,10
9443,10
946,10
9498,10
951,10
9524,10
9537,10
955,10
959,10
962,10
9626,10
9627,10
9645,10
9650,10
969,10
9714,10
9746,10
9750,10
9751,10
977,10
9777,10
9873,10
9920,10
9973,10
9977,10
9987,10
10008,9
10009,9
10021,9
10030,9
10037,9
10040,9
10043,9
10044,9
10056,9
10069,9
10087,9
10089,9
10095,9
10097,9
10116,9
10175,9
10204,9
10243,9
10248,9
1026,9
10270,9
10283,9
10289,9
10310,9
10315,9
1032,9
10334,9
10350,9
10352,9
10357,9
10398,9
10411,9
10414,9
10415,9
10422,9
10427,9
10430,9
10434,9
10470,9
10480,9
10490,9
10503,9
10507,9
10530,9
10533,9
10554,9
1056,9
10605,9
10610,9
1062,9
1063,9
10631,9
10651,9
10653,9
10658,9
10667,9
10668,9
10690,9
10703,9
10708,9
10714,9
10720,9
1073,9
10737,9
10741,9
10744,9
10749,9
10780,9
10786,9
10797,9
10808,9
10950,9
10967,9
10972,9
11010,9
1102,9
11043,9
11056,9
11062,9
11070,9
11090,9
11098,9
11101,9
1111,9
11114,9
11143,9
11147,9
11158,9
11176,9
11207,9
11212,9
11213,9
11215,9
11221,9
11224,9
11243,9
11285,9
11307,9
11322,9
11341,9
11360,9
11368,9
11370,9
11380,9
11388,9
11400,9
11430,9
1146,9
11473,9
11496,9
11502,9
11514,9
11522,9
11527,9
11537,9
1156,9
11571,9
11572,9
11577,9
11599,9
11627,9
1164,9
11652,9
11711,9
11717,9
11803,9
11833,9
11853,9
11858,9
11884,9
11888,9
11898,9
11926,9
11932,9
11939,9
11946,9
11953,9
12005,9
12014,9
12130,9
12173,9
12189,9
12195,9
1220,9
12203,9
1221,9
12221,9
12233,9
12275,9
12298,9
12318,9
12328,9
1234,9
12354,9
1236,9
12373,9
1238,9
12381,9
12408,9
1243,9
12439,9
12508,9
12532,9
12533,9
12535,9
1255,9
12567,9
12594,9
1261,9
1262,9
12687,9
1270,9
1282,9
12862,9
12891,9
12906,9
1291,9
1296,9
1298,9
1306,9
1310,9
13163,9
13194,9
13235,9
13251,9
13268,9
13295,9
13432,9
13456,9
13492,9
13571,9
13623,9
13627,9
13636,9
13644,9
1367,9
13682,9
13696,9
137,9
1370,9
13753,9
138,9
13803,9
1382,9
13838,9
13842,9
1394,9
1396,9
14018,9
1405,9
1406,9
14060,9
1409,9
1410,9
1411,9
142,9
1453,9
1479,9
1489,9
1503,9
1523,9
1542,9
1547,9
1576,9
1580,9
1602,9
1612,9
1618,9
1628,9
1635,9
1636,9
1645,9
1650,9
1658,9
1659,9
1664,9
1669,9
1697,9
1699,9
171,9
1710,9
174,9
1759,9
1767,9
177,9
1778,9
1780,9
1797,9
1813,9
1830,9
1845,9
1855,9
1859,9
1867,9
1871,9
1874,9
1892,9
1906,9
1911,9
1913,9
1947,9
1971,9
1979,9
1999,9
2001,9
2038,9
2049,9
2053,9
212,9
2130,9
2134,9
2149,9
215,9
2150,9
216,9
2164,9
2182,9
2191,9
22,9
2200,9
2202,9
2208,9
2221,9
2227,9
2229,9
2239,9
2241,9
2249,9
2256,9
2257,9
2261,9
2263,9
2271,9
2275,9
2276,9
2284,9
2286,9
2290,9
2313,9
2315,9
2319,9
235,9
2370,9
238,9
2383,9
240,9
2403,9
2426,9
2430,9
2435,9
244,9
2445,9
2451,9
2466,9
2469,9
2491,9
2496,9
2513,9
252,9
2524,9
2531,9
2552,9
256,9
2589,9
2594,9
2599,9
2619,9
2635,9
2640,9
2648,9
2650,9
2686,9
2694,9
2699,9
270,9
2716,9
2723,9
2726,9
2727,9
273,9
2761,9
2775,9
2792,9
280,9
282,9
2822,9
2834,9
2840,9
2842,9
2848,9
2862,9
2895,9
2946,9
295,9
2987,9
2996,9
3011,9
302,9
3030,9
3039,9
304,9
308,9
3092,9
3107,9
3113,9
3114,9
3118,9
3137,9
314,9
3141,9
3144,9
3165,9
3172,9
3194,9
3195,9
3204,9
324,9
3257,9
3259,9
3266,9
3276,9
3283,9
3285,9
33,9
3310,9
3323,9
3333,9
3339,9
3371,9
338,9
339,9
3392,9
340,9
3435,9
3439,9
3462,9
3464,9
3466,9
3467,9
347,9
3532,9
3542,9
3547,9
355,9
3554,9
3588,9
3590,9
3596,9
3601,9
3603,9
361,9
3611,9
3629,9
3636,9
3638,9
3640,9
3644,9
3652,9
367,9
3695,9
3700,9
3748,9
3751,9
376,9
3768,9
3770,9
3776,9
3816,9
3829,9
3845,9
3850,9
3858,9
386,9
3885,9
3891,9
3908,9
3938,9
394,9
3943,9
3955,9
397,9
3982,9
3991,9
3994,9
3999,9
4,9
40,9
401,9
4022,9
4029,9
4040,9
4060,9
4108,9
4118,9
4124,9
4142,9
4151,9
4158,9
4159,9
4167,9
42,9
4205,9
4223,9
4239,9
424,9
4260,9
4266,9
427,9
4282,9
4291,9
4296,9
4300,9
4301,9
4304,9
4310,9
4326,9
4333,9
4355,9
4356,9
4358,9
4377,9
4380,9
4382,9
4394,9
4396,9
4401,9
4409,9
4412,9
4438,9
4456,9
4458,9
4475,9
448,9
4500,9
4503,9
4511,9
4512,9
4530,9
4533,9
4540,9
4544,9
4559,9
4561,9
4574,9
4581,9
4583,9
4598,9
4624,9
4627,9
4630,9
4645,9
4664,9
4666,9
4668,9
4669,9
4674,9
4683,9
4712,9
4719,9
4737,9
4740,9
4748,9
4755,9
4756,9
4760,9
4764,9
4767,9
4769,9
4770,9
4778,9
4792,9
4794,9
4810,9
4818,9
4850,9
4853,9
4867,9
4869,9
4875,9
4889,9
4893,9
4914,9
4929,9
494,9
4965,9
4977,9
4978,9
4989,9
4991,9
500,9
5008,9
5016,9
5019,9
5031,9
5062,9
5079,9
510,9
5105,9
511,9
5121,9
5148,9
5157,9
5160,9
5167,9
5191,9
5194,9
52,9
5203,9
5217,9
522,9
5243,9
529,9
5304,9
5319,9
5327,9
5334,9
5339,9
5344,9
5359,9
5367,9
5371,9
5374,9
5385,9
540,9
5401,9
5405,9
5408,9
5412,9
5449,9
5458,9
5460,9
5468,9
5484,9
5495,9
5504,9
551,9
5515,9
5529,9
5539,9
5547,9
5551,9
5554,9
5556,9
5569,9
5578,9
5584,9
5586,9
5595,9
5602,9
5609,9
5611,9
562,9
5632,9
5637,9
5645,9
5650,9
5674,9
5682,9
5695,9
5699,9
5701,9
5705,9
5732,9
5752,9
5762,9
5770,9
5774,9
5782,9
5789,9
580,9
5813,9
5821,9
587,9
5872,9
5903,9
5926,9
5928,9
5933,9
5935,9
5949,9
5952,9
5970,9
5975,9
5980,9
5999,9
6004,9
6008,9
6013,9
6016,9
6037,9
6039,9
6048,9
605,9
6063,9
6072,9
6074,9
6083,9
6092,9
6095,9
6096,9
6120,9
6220,9
6246,9
6255,9
6270,9
6283,9
6295,9
632,9
6336,9
6344,9
6345,9
6349,9
6350,9
6363,9
6375,9
6390,9
6400,9
6409,9
6410,9
6415,9
6418,9
6435,9
6460,9
6464,9
6474,9
650,9
6524,9
6526,9
6555,9
6558,9
6565,9
6594,9
6604,9
6626,9
6708,9
6729,9
6753,9
6765,9
677,9
6773,9
6774,9
6787,9
684,9
6850,9
6851,9
6863,9
6890,9
6897,9
6930,9
6931,9
6938,9
6942,9
6953,9
6959,9
6983,9
7000,9
7004,9
7019,9
7073,9
7104,9
7114,9
7121,9
7126,9
713,9
7134,9
7135,9
7176,9
7189,9
72,9
7253,9
7288,9
7291,9
730,9
7306,9
731,9
7324,9
733,9
7355,9
7363,9
7414,9
7437,9
7445,9
7448,9
7450,9
7476,9
7484,9
7489,9
7503,9
7528,9
7529,9
7543,9
7547,9
7550,9
7552,9
7553,9
7568,9
7573,9
7594,9
7597,9
7600,9
7613,9
7617,9
7624,9
7650,9
7660,9
7663,9
7666,9
7674,9
7684,9
769,9
7693,9
770,9
7707,9
7709,9
7720,9
7740,9
7745,9
7759,9
7778,9
7783,9
7795,9
7796,9
7803,9
7807,9
7812,9
7821,9
7830,9
7835,9
7836,9
7838,9
7853,9
7866,9
7879,9
7889,9
793,9
7949,9
7953,9
7996,9
7997,9
801,9
8046,9
8058,9
8059,9
8073,9
8095,9
8103,9
8112,9
8114,9
8130,9
8142,9
8163,9
8172,9
8173,9
8174,9
8190,9
8202,9
8204,9
8208,9
8215,9
8216,9
8227,9
8241,9
8251,9
8257,9
8271,9
8281,9
8286,9
8298,9
8314,9
8329,9
8333,9
836,9
8372,9
8383,9
8385,9
8397,9
8406,9
8426,9
846,9
8483,9
851,9
8517,9
8545,9
8557,9
8563,9
8584,9
8593,9
8594,9
8604,9
8624,9
8653,9
8661,9
8667,9
8682,9
8688,9
8692,9
8705,9
8720,9
8722,9
8742,9
8758,9
8759,9
8763,9
8771,9
882,9
8827,9
8830,9
8834,9
885,9
886,9
8863,9
8869,9
8886,9
8888,9
8890,9
8895,9
8905,9
8906,9
8910,9
8925,9
8929,9
893,9
8930,9
894,9
8951,9
8952,9
8969,9
8976,9
898,9
8980,9
8989,9
8993,9
9006,9
901,9
9025,9
9043,9
9046,9
9051,9
9073,9
9076,9
9089,9
91,9
9118,9
9125,9
9151,9
9160,9
9171,9
9184,9
9205,9
9229,9
9232,9
925,9
9252,9
9264,9
9265,9
9276,9
9281,9
9282,9
9285,9
9307,9
9326,9
9336,9
9340,9
9346,9
9360,9
9364,9
9370,9
9388,9
9399,9
9402,9
9420,9
945,9
9451,9
9459,9
9473,9
9481,9
9499,9
9500,9
9539,9
9540,9
957,9
9599,9
961,9
9621,9
9668,9
9672,9
9676,9
9679,9
9686,9
9687,9
97,9
970,9
9701,9
9709,9
9710,9
9715,9
9723,9
974,9
9749,9
9755,9
9761,9
9767,9
978,9
9781,9
980,9
9819,9
9829,9
986,9
988,9
9885,9
9893,9
9894,9
9898,9
9901,9
9927,9
9928,9
9929,9
9930,9
9935,9
9937,9
9941,9
9944,9
9947,9
9959,9
999,9
9995,9
9996,9
10000,8
10001,8
10002,8
10035,8
10042,8
10045,8
10052,8
10053,8
10060,8
1007,8
10075,8
10093,8
1011,8
10112,8
1016,8
10167,8
10179,8
10205,8
10216,8
10264,8
10288,8
10325,8
10326,8
10330,8
10346,8
10349,8
10353,8
1036,8
10371,8
10373,8
10412,8
10416,8
10420,8
1043,8
10433,8
10437,8
1044,8
10456,8
10464,8
10483,8
10500,8
10508,8
10516,8
10520,8
10549,8
10550,8
10551,8
10552,8
10561,8
10568,8
10570,8
10594,8
10604,8
10607,8
10612,8
10614,8
10617,8
10627,8
10629,8
10632,8
10638,8
10654,8
1067,8
10670,8
10681,8
10709,8
10747,8
10766,8
10791,8
10802,8
10833,8
1087,8
1089,8
10938,8
10939,8
10944,8
10953,8
10976,8
10983,8
11,8
11007,8
1101,8
11018,8
11020,8
11025,8
11028,8
11036,8
11037,8
11044,8
11049,8
11060,8
11061,8
1107,8
11071,8
11072,8
11084,8
11107,8
1113,8
11156,8
1117,8
11186,8
11187,8
1120,8
11239,8
11250,8
11253,8
11267,8
11274,8
11291,8
11294,8
11299,8
1130,8
11304,8
11305,8
11309,8
11315,8
1132,8
11323,8
11327,8
11334,8
11352,8
11355,8
11361,8
11378,8
11393,8
11417,8
11432,8
11434,8
11435,8
11524,8
11534,8
11542,8
11552,8
1157,8
11579,8
11586,8
11607,8
11644,8
11667,8
11680,8
11686,8
11704,8
11719,8
11723,8
11735,8
11745,8
11753,8
11758,8
1178,8
11782,8
11787,8
11788,8
11796,8
1180,8
11827,8
11829,8
11837,8
11839,8
11841,8
11844,8
11846,8
11863,8
11878,8
11881,8
11886,8
11914,8
11923,8
11930,8
1194,8
11962,8
11964,8
11965,8
11972,8
12003,8
12021,8
12032,8
12040,8
12043,8
12050,8
12057,8
12063,8
12073,8
12074,8
1212,8
12126,8
12131,8
1215,8
12157,8
12159,8
12170,8
12175,8
12184,8
12188,8
12190,8
12192,8
12212,8
12220,8
12248,8
12255,8
12276,8
12284,8
12286,8
12326,8
12335,8
12338,8
12340,8
12341,8
12355,8
12374,8
12400,8
1241,8
12428,8
1251,8
12514,8
12520,8
12541,8
12553,8
12555,8
12558,8
12570,8
1258,8
12586,8
12590,8
12617,8
12634,8
1264,8
12641,8
12669,8
12695,8
127,8
12727,8
12746,8
12747,8
12771,8
1278,8
12813,8
12815,8
12840,8
12881,8
12899,8
12910,8
13160,8
13195,8
13203,8
13217,8
13240,8
13244,8
13253,8
13272,8
13276,8
1328,8
13440,8
1345,8
13471,8
13477,8
13482,8
1350,8
1353,8
13541,8
13557,8
13560,8
13594,8
13602,8
13607,8
13614,8
13621,8
13628,8
13638,8
1366,8
1374,8
1375,8
13802,8
13808,8
13822,8
1384,8
13848,8
13851,8
13862,8
13878,8
13894,8
13899,8
1400,8
14011,8
14069,8
14082,8
14087,8
14094,8
1418,8
1422,8
1427,8
1433,8
1438,8
1439,8
1471,8
1473,8
1477,8
1481,8
1486,8
1506,8
1514,8
1518,8
1535,8
1556,8
1559,8
1570,8
1583,8
1595,8
1603,8
1632,8
1644,8
1655,8
1657,8
1674,8
1675,8
1681,8
1687,8
1688,8
1691,8
1719,8
1727,8
1730,8
1738,8
1755,8
1803,8
1820,8
1832,8
1846,8
1848,8
1864,8
1877,8
1890,8
1893,8
1902,8
1905,8
1918,8
1919,8
1945,8
1951,8
1964,8
1968,8
1969,8
1981,8
1990,8
2042,8
205,8
2062,8
2067,8
2076,8
21,8
2102,8
2110,8
2111,8
2115,8
2116,8
2117,8
2121,8
2131,8
214,8
2148,8
2152,8
2157,8
2165,8
2167,8
2168,8
2169,8
2178,8
2193,8
2220,8
2225,8
2245,8
2250,8
2285,8
2289,8
2291,8
2295,8
2297,8
2311,8
2316,8
2320,8
2332,8
2350,8
2351,8
2376,8
2402,8
2407,8
2414,8
2417,8
2418,8
2438,8
2439,8
2452,8
2464,8
2471,8
2473,8
2475,8
2477,8
2480,8
2498,8
250,8
2507,8
2510,8
2515,8
2517,8
2523,8
2528,8
2533,8
2538,8
2540,8
2549,8
2555,8
257,8
2579,8
2597,8
2617,8
2629,8
263,8
2634,8
2639,8
2645,8
265,8
2675,8
2676,8
2690,8
2691,8
2705,8
2706,8
2722,8
2729,8
2731,8
2753,8
2755,8
2763,8
2774,8
2787,8
2798,8
28,8
2801,8
2813,8
2817,8
2818,8
2829,8
2874,8
2893,8
2901,8
2912,8
2916,8
2944,8
2945,8
2960,8
2970,8
3018,8
3036,8
3054,8
3076,8
3080,8
3108,8
3115,8
3121,8
3126,8
3131,8
3135,8
3140,8
3142,8
3146,8
3154,8
3159,8
3161,8
3179,8
3191,8
3192,8
3196,8
3203,8
321,8
3244,8
3255,8
3267,8
3289,8
3296,8
3308,8
3321,8
3328,8
3331,8
3383,8
3400,8
3401,8
341,8
3412,8
3426,8
3429,8
3438,8
3444,8
3455,8
3473,8
3476,8
348,8
3481,8
3484,8
3497,8
3503,8
3507,8
3524,8
3534,8
3546,8
3556,8
3563,8
3565,8
3575,8
3576,8
3578,8
3579,8
3584,8
3643,8
3674,8
3703,8
372,8
3722,8
3727,8
3730,8
3745,8
3746,8
3753,8
3757,8
3764,8
3782,8
3785,8
380,8
3808,8
3812,8
3813,8
3817,8
3818,8
3819,8
3835,8
3868,8
3886,8
389,8
3899,8
3906,8
3925,8
3944,8
395,8
3958,8
3959,8
3965,8
3975,8
3978,8
4000,8
4007,8
402,8
4026,8
403,8
4038,8
4045,8
4051,8
4057,8
4077,8
4104,8
4115,8
4120,8
4123,8
4129,8
4131,8
4136,8
414,8
4141,8
4146,8
4149,8
4150,8
4156,8
4164,8
4176,8
4188,8
4195,8
4208,8
4210,8
4221,8
4231,8
4233,8
4236,8
4243,8
425,8
4258,8
4263,8
4267,8
4281,8
4303,8
4306,8
4314,8
4337,8
434,8
4349,8
4354,8
4357,8
4365,8
4386,8
440,8
4408,8
4410,8
4414,8
4423,8
4433,8
4461,8
4462,8
4469,8
447,8
4470,8
4478,8
4481,8
4485,8
4487,8
4489,8
450,8
4505,8
4517,8
4535,8
4537,8
4548,8
4594,8
4616,8
4621,8
4625,8
4631,8
4637,8
4643,8
4649,8
4657,8
4662,8
4667,8
4678,8
4688,8
4693,8
470,8
4701,8
4702,8
4709,8
4718,8
4724,8
4731,8
4754,8
4758,8
4768,8
4777,8
4781,8
4782,8
4783,8
4784,8
4795,8
4796,8
4805,8
4807,8
4822,8
4828,8
4832,8
4838,8
4843,8
4844,8
4849,8
4860,8
4870,8
4877,8
4886,8
4888,8
4900,8
4921,8
4940,8
4952,8
4971,8
4973,8
4984,8
5033,8
5037,8
5041,8
5044,8
5059,8
5060,8
5074,8
508,8
5086,8
5113,8
5117,8
5122,8
513,8
5132,8
5141,8
5154,8
5159,8
516,8
5215,8
5222,8
523,8
5235,8
5250,8
5251,8
5253,8
5261,8
5266,8
5267,8
5268,8
5272,8
5282,8
5286,8
5321,8
5351,8
5362,8
5370,8
5378,8
5395,8
5399,8
5403,8
5417,8
5427,8
5429,8
5453,8
5482,8
5497,8
5509,8
5525,8
553,8
5566,8
5568,8
5572,8
5579,8
5589,8
5601,8
5604,8
5631,8
5652,8
5657,8
5667,8
5672,8
5676,8
5688,8
5689,8
569,8
5694,8
5709,8
5717,8
5719,8
572,8
5722,8
5726,8
5728,8
5730,8
5735,8
5758,8
5792,8
5793,8
5805,8
5809,8
5829,8
5834,8
5836,8
5838,8
5843,8
586,8
5885,8
589,8
59,8
5907,8
5909,8
5921,8
5924,8
5927,8
5930,8
5939,8
595,8
5960,8
6028,8
6031,8
6046,8
6049,8
6051,8
6066,8
6075,8
6087,8
6104,8
6146,8
6176,8
6181,8
6201,8
6226,8
6239,8
6292,8
6303,8
6307,8
6343,8
639,8
640,8
6408,8
6413,8
6425,8
6426,8
6430,8
644,8
6446,8
6455,8
6469,8
6479,8
6481,8
6506,8
651,8
6531,8
6532,8
6542,8
6545,8
6572,8
6579,8
6588,8
6590,8
6600,8
6655,8
6656,8
6663,8
6666,8
6687,8
6705,8
6740,8
6747,8
6762,8
6763,8
6767,8
6790,8
6795,8
6804,8
6813,8
6818,8
6820,8
6829,8
6835,8
6849,8
685,8
6862,8
6876,8
6879,8
6885,8
6886,8
6889,8
6908,8
6918,8
6939,8
6950,8
6984,8
6989,8
7002,8
7014,8
7017,8
7036,8
704,8
7053,8
7089,8
7098,8
7099,8
710,8
7112,8
7115,8
7117,8
7124,8
7131,8
714,8
7140,8
7149,8
715,8
7160,8
7167,8
7182,8
7196,8
7259,8
7268,8
7271,8
7308,8
7343,8
7353,8
736,8
737,8
7375,8
7389,8
7406,8
742,8
7427,8
744,8
7444,8
7457,8
7497,8
7513,8
7517,8
7527,8
7562,8
7575,8
7578,8
7584,8
7589,8
759,8
7605,8
7645,8
7647,8
7659,8
766,8
7665,8
767,8
7676,8
7697,8
7704,8
7714,8
7719,8
7730,8
7764,8
7767,8
7775,8
7779,8
7797,8
7806,8
7820,8
7829,8
784,8
7845,8
7848,8
7849,8
786,8
7867,8
7869,8
787,8
7872,8
7884,8
7897,8
791,8
7911,8
7913,8
7959,8
7971,8
7979,8
7980,8
7983,8
8014,8
8027,8
8037,8
804,8
8040,8
8047,8
806,8
807,8
8072,8
8074,8
8082,8
8085,8
8094,8
8098,8
8113,8
8131,8
8141,8
8156,8
8171,8
8178,8
8194,8
8201,8
8206,8
8214,8
8218,8
8228,8
8231,8
8232,8
8234,8
8248,8
8249,8
8250,8
8255,8
8263,8
8283,8
8291,8
8330,8
8332,8
8339,8
8347,8
8359,8
8402,8
8420,8
8434,8
847,8
8475,8
8479,8
8485,8
8491,8
8497,8
8511,8
8515,8
8551,8
8574,8
863,8
8658,8
8660,8
8672,8
8685,8
8686,8
8687,8
8689,8
8690,8
8695,8
8696,8
8706,8
8727,8
8739,8
8743,8
8784,8
8803,8
883,8
8843,8
8845,8
8875,8
8879,8
8880,8
8881,8
8884,8
8936,8
8939,8
8941,8
8944,8
8957,8
8967,8
897,8
8973,8
8985,8
8987,8
8990,8
9004,8
9007,8
9019,8
9028,8
9039,8
904,8
9044,8
9074,8
9078,8
9084,8
9088,8
9092,8
9132,8
9136,8
9156,8
916,8
9168,8
9198,8
9228,8
9240,8
9249,8
9255,8
927,8
9277,8
9279,8
9311,8
9314,8
9331,8
9332,8
934,8
9342,8
9347,8
9358,8
9363,8
9373,8
938,8
9389,8
9392,8
9397,8
9405,8
9406,8
9409,8
941,8
9413,8
9427,8
9429,8
9430,8
9439,8
944,8
9442,8
9446,8
9455,8
9457,8
9462,8
9470,8
9491,8
9507,8
9525,8
9576,8
9586,8
9598,8
9612,8
9616,8
9618,8
963,8
9633,8
965,8
9651,8
9656,8
967,8
9691,8
9713,8
9720,8
9727,8
9732,8
9735,8
9754,8
9759,8
9760,8
9763,8
9765,8
9770,8
9773,8
9776,8
9784,8
9794,8
9795,8
9798,8
9805,8
9809,8
9815,8
9818,8
9821,8
9827,8
984,8
9840,8
9855,8
9866,8
99,8
9905,8
9908,8
991,8
9912,8
9931,8
9933,8
9934,8
9936,8
9940,8
995,8
9955,8
9961,8
9968,8
9971,8
9972,8
9984,8
9998,8
1000,7
10012,7
10018,7
10032,7
10054,7
10058,7
1006,7
10066,7
10079,7
10080,7
10110,7
10128,7
10130,7
10162,7
10177,7
10180,7
10181,7
10184,7
102,7
10219,7
1022,7
10224,7
10240,7
10250,7
10256,7
10274,7
10277,7
10297,7
10299,7
10322,7
10331,7
1035,7
10354,7
10368,7
10374,7
10395,7
10397,7
10399,7
10413,7
10418,7
10421,7
10425,7
10428,7
10444,7
10445,7
10448,7
1045,7
10469,7
1047,7
10473,7
10477,7
10498,7
10502,7
10526,7
10535,7
10557,7
10565,7
10572,7
10581,7
10590,7
10619,7
10622,7
10624,7
10626,7
10645,7
1065,7
10663,7
10665,7
10674,7
1068,7
10698,7
10704,7
10706,7
10712,7
1072,7
10724,7
10726,7
